pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0440083 0.0193582 0.0538789 0.0237003 0.0007821
6580 0024 1060 0.0569448 0.0199476 0.0697169 0.0244219 0.534028
80100 0024 1060 0.0729806 0.0200664 0.0893494 0.0245675 0.755885
100300 0024 1060 0.0283898 0.0187777 0.0347573 0.0229895 0.68564
