pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0909281 0.032418 0.144079 0.0513701 0.657971
65300 0024 1030 0.0395527 0.0277607 0.0478267 0.0335681 0.0970679
65300 0024 3060 0.00201005 0.0364257 0.00257303 0.0466279 0.885424
