pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0515433 0.0157705 0.0631039 0.019308 0.0224864
65300 1216 1060 0.0487874 0.0238473 0.0597299 0.0291962 0.360388
65300 1624 1060 0.0520549 0.0221088 0.0637303 0.0270678 0.9357
