pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0712846 0.0601459 0.087273 0.0736362 0.331522
65100 0024 1060 0.0254197 0.0303152 0.031121 0.0371146 0.32135
100300 0024 1060 0.0356755 0.0322887 0.0436771 0.0395308 0.765428
