pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0883086 0.0588064 0.108115 0.0719963
65100 0024 1060 0.0215966 0.0304667 0.0264405 0.0373001
100300 0024 1060 0.0179341 0.0334075 0.0219565 0.0409005
