pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0508572 0.0196153 0.0622639 0.024015
6580 0024 1060 0.0593318 0.0199395 0.0726393 0.024412
80100 0024 1060 0.0724435 0.0199941 0.0886919 0.0244789
100300 0024 1060 0.0270557 0.0188109 0.033124 0.02303
