pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0526555 0.0157848 0.0644655 0.0193255
65300 1216 1060 0.0529364 0.023773 0.0648095 0.0291053
65300 1624 1060 0.0522593 0.0220843 0.0639805 0.0270378
