pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0536359 0.0284747 0.0656659 0.0348615
65300 1224 1060 -0.0166561 0.034902 -0.0203919 0.0427302
