pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0054423 0.0184683 0.00862351 0.0292637
65300 0024 1020 0.0550061 0.0198125 0.06736 0.0242626
65300 0024 2030 0.0596496 0.0215891 0.0708596 0.0256472
65300 0024 3060 0.0516892 0.018007 0.0661665 0.0230518
