pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0443935 0.0194193 0.0543505 0.023775 0.000249519
6580 0024 1060 0.0573344 0.0199668 0.0701939 0.0244454 0.574006
80100 0024 1060 0.0714241 0.0200516 0.0874438 0.0245493 0.791223
100300 0024 1060 0.0273084 0.0188158 0.0334335 0.023036 0.734514
