pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0916292 0.0323215 0.14519 0.0512173 0.627325
65300 0024 1030 0.0340472 0.0279625 0.0411695 0.0338122 0.0569987
65300 0024 3060 -0.00145781 0.0364067 -0.00186612 0.0466036 0.864696
