pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0450531 0.0188655 0.055158 0.023097
6580 0024 1060 0.0558845 0.0198515 0.0684188 0.0243043
80100 0024 1060 0.0739392 0.0198726 0.0905231 0.0243302
100300 0024 1060 0.0203834 0.0192674 0.0249552 0.023589
