pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.100937 0.0328507 0.159938 0.0520564
65300 0024 1030 0.0280881 0.0279855 0.0339638 0.0338399
65300 0024 3060 0.0152541 0.0375647 0.0195265 0.048086
