pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0634518 0.0285336 0.0776833 0.0349336
65300 1224 1060 -0.00949156 0.0350027 -0.0116204 -0.0428534
