pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0935101 0.0603242 0.114483 0.0738545
65100 0024 1060 0.025761 0.0305476 0.031539 0.0373992
100300 0024 1060 0.0297568 0.0328915 0.036431 0.0402688
