pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0580795 0.0193965 0.0711062 0.0237473
6580 0024 1060 0.0441426 0.0201073 0.0540433 0.0246173
80100 0024 1060 0.0673363 0.0202423 0.0824392 0.0247828
100300 0024 1060 0.0305464 0.0188492 0.0373977 0.0230769
