pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0448587 0.0159719 0.0549201 0.0195545
65300 1216 1060 0.0444414 0.02366 0.0544092 0.0289668
65300 1624 1060 0.0508615 0.0221396 0.0622693 0.0271054
