pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.101766 0.0585037 0.124591 0.0716258 0.111456
65100 0024 1060 0.0436979 0.029564 0.0534989 0.0361951 0.386187
100300 0024 1060 0.0281513 0.0326982 0.0344653 0.0400322 0.598292
