pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.00618849 0.0185624 0.00980587 0.0294128 0.173268
65300 0024 1020 0.0555399 0.0198383 0.0680135 0.0242943 0.271754
65300 0024 2030 0.0519323 0.0215844 0.0616919 0.0256414 0.409401
65300 0024 3060 0.0523175 0.0180596 0.0669706 0.0231191 0.267731
