pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.095528 0.0618837 0.116954 0.0757638 0.383622
65100 0024 1060 0.0232445 0.030403 0.028458 0.0372221 0.430673
100300 0024 1060 0.0363001 0.0325324 0.0444418 0.0398292 0.604372
