pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0567176 0.0157044 0.0694388 0.019227 0.0130469
65300 1216 1060 0.054311 0.0236658 0.0664924 0.0289739 0.384358
65300 1624 1060 0.0515706 0.0220681 0.0631374 0.0270179 0.965055
