pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0491998 0.0157202 0.0602348 0.0192464
65300 1216 1060 0.0535244 0.0237835 0.0655294 0.0291181
65300 1624 1060 0.053387 0.0222776 0.0653611 0.0272744
