pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0584917 0.0282221 0.0716108 0.0345522
65300 1224 1060 -0.0144859 0.0351192 -0.0177349 0.0429961
