pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.033087 0.0191227 0.0405081 0.0234119
6580 0024 1060 0.0538688 0.0198808 0.065951 0.0243401
80100 0024 1060 0.0741525 0.0199624 0.0907842 0.0244402
100300 0024 1060 0.0254597 0.0191909 0.0311701 0.0234953
