pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -96599.6 0.6 -153065 557.837 0.158705
65300 0024 1020 -106640 0.848528 -130590 287.857 0.0030641
65300 0024 2030 -115524 1.2 -137234 407.565 0.0118857
65300 0024 3060 -124996 1.69706 -160005 593.982 0.00605399
