pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -92773.2 0.6 -113581 180.775 0.242634
65300 1216 1060 -113111 0.848528 -138481 220.405 3.1253e-11
65300 1624 1060 -130678 1.2 -159988 254.637 9.48376e-09
