pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -100688 0.6 -159543 581.445 1.6321e-05
65300 0024 1020 -113217 0.848528 -138644 305.61 9.0403e-05
65300 0024 2030 -125589 1.2 -149191 443.073 0.000116883
65300 0024 3060 -142159 1.69706 -181975 675.537 6.97129e-08
