pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -78485.2 1.69706 -96088.6 152.947 0.00102614
65300 1224 1060 -83825.3 2.4 -102626 163.364 0.335308
