pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -103232 0.6 -126386 201.154 6.1929e-05
6580 0024 1060 -112202 0.848528 -137367 218.633 0.0108822
80100 0024 1060 -122982 1.2 -150565 239.641 0.0011575
100300 0024 1060 -128804 1.69706 -157693 250.99 0.219383
