pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0547187 0.013292 0.0867037 0.021064 0.260389
65300 0024 1020 0.0711815 0.0170302 0.0871681 0.0208558 0.476362
65300 0024 2030 0.0786063 0.023333 0.0933788 0.0277194 0.0366579
65300 0024 3060 0.137341 0.0245497 0.175807 0.0314324 0.20882
