pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.044395 0.0194193 0.0543523 0.023775
6580 0024 1060 0.0573344 0.0199668 0.0701939 0.0244454
80100 0024 1060 0.0714156 0.0200516 0.0874335 0.0245493
100300 0024 1060 0.0273084 0.0188158 0.0334335 0.023036
