pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.0916275 0.0323213 0.145187 0.051217
65300 0024 1030 0.0340537 0.0279624 0.0411774 0.033812
65300 0024 3060 -0.00145781 0.0364067 -0.00186612 0.0466036
