pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.050898 0.0158 0.0623139 0.019344
65300 1216 1060 0.0542137 0.0237468 0.0663733 0.0290732
65300 1624 1060 0.0547193 0.0220632 0.0669923 0.027012
