pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0644465 0.0595571 0.0789012 0.0729153
65100 0024 1060 0.0251823 0.030217 0.0308304 0.0369944
100300 0024 1060 0.027908 0.0328344 0.0341675 0.0401989
