pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -83463.5 2.4 -132251 481.994 0.013795
65300 0024 1030 -91311.1 3.39411 -110412 267.051 0.0354829
65300 0024 3060 -94547.6 4.8 -121029 449.329 0.884079
