pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -102862 0.6 -125933 200.433 0.000110371
65300 1216 1060 -110445 0.848528 -135216 215.209 0.0453886
65300 1624 1060 -117732 1.2 -144138 229.411 0.0597365
