pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -112488 0.6 -137718 219.191 5.78052e-18
6580 0024 1060 -130628 0.848528 -159926 254.537 2.02442e-09
80100 0024 1060 -144712 1.2 -177170 281.983 6.88796e-06
100300 0024 1060 -148383 1.69706 -181664 289.139 0.797294
