pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0635723 0.00708636 0.0778309 0.00867664 0.899381
6580 0024 1060 0.102671 0.0163916 0.1257 0.0200691 0.139594
80100 0024 1060 0.116531 0.0225675 0.142668 0.0276301 0.915165
100300 0024 1060 0.0192337 0.0276308 0.0235476 0.0338281 0.961555
