pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0513551 0.0157885 0.0628735 0.01933
65300 1216 1060 0.0540415 0.0237402 0.0661625 0.0290651
65300 1624 1060 0.0538469 0.0221005 0.0659243 0.0270576
