pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0024 010 0.00945045 0.0184745 0.0149746 0.0292735
65300 0024 1020 0.0572554 0.0197628 0.0701144 0.0242018
65300 0024 2030 0.0586656 0.0215451 0.0696907 0.0255949
65300 0024 3060 0.0500957 0.018074 0.0641265 0.0231374
