pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0508736 0.0132655 0.080611 0.0210216 0.206433
65300 0024 1020 0.0688997 0.0173684 0.0843739 0.02127 0.101233
65300 0024 2030 0.107479 0.0230261 0.127678 0.027356 0.015186
65300 0024 3060 0.139727 0.0244483 0.178861 0.0313029 0.2867
