pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0368259 0.0201332 0.0450855 0.024649 0.469026
65300 1216 1060 0.164857 0.0222269 0.201833 0.0272141 0.685665
65300 1624 1060 0.118411 0.0194995 0.14497 0.0238741 0.182902
