pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0483796 0.0157807 0.0592307 0.0193204
65300 1216 1060 0.0484965 0.0237126 0.0593738 0.0290313
65300 1624 1060 0.0463545 0.0221126 0.0567514 0.0270723
