pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0588776 0.0594024 0.0720833 0.0727258
65100 0024 1060 0.00922704 0.0301541 0.0112966 0.0369174
100300 0024 1060 0.0314132 0.0329382 0.0384589 0.040326
