pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -101687 0.6 -161127 587.217 2.86149e-06
65300 0024 1020 -114943 0.848528 -140758 310.269 2.80461e-05
65300 0024 2030 -127611 1.2 -151593 450.207 7.33131e-05
65300 0024 3060 -145059 1.69706 -185687 689.319 1.18875e-08
