pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -82437.1 2.4 -130624 476.067 0.0264069
65300 0024 1030 -90231.8 3.39411 -109107 263.895 0.0370156
65300 0024 3060 -93381.7 4.8 -119536 443.789 0.914887
