pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -112672 0.6 -137943 219.549 3.78914e-18
6580 0024 1060 -131443 0.848528 -160924 256.126 4.85537e-10
80100 0024 1060 -146259 1.2 -179063 284.997 1.85571e-06
100300 0024 1060 -150143 1.69706 -183819 292.569 0.754847
