pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -103008 0.6 -126112 200.718 8.79443e-05
6580 0024 1060 -111738 0.848528 -136800 217.73 0.0141671
80100 0024 1060 -122664 1.2 -150176 239.021 0.00095268
100300 0024 1060 -128447 1.69706 -157257 250.295 0.227226
