pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -79215.8 1.69706 -96983 154.37 0.000831124
65300 1224 1060 -84604.7 2.4 -103581 164.883 0.32937
