pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.057442 0.019427 0.0703256 0.0237845 0.000489537
6580 0024 1060 0.0441429 0.0201073 0.0540438 0.0246173 0.826808
80100 0024 1060 0.0673363 0.0202423 0.0824392 0.0247828 0.700033
100300 0024 1060 0.0305464 0.0188492 0.0373977 0.0230769 0.779717
