pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 3.76173e-05 0.0183956 5.96059e-05 0.0291484 0.705797
65300 0024 1020 0.0540315 0.0199878 0.0661664 0.0244773 0.443457
65300 0024 2030 0.0492162 0.0216531 0.0584655 0.0257229 0.285977
65300 0024 3060 0.0382075 0.0182182 0.0489087 0.0233215 0.431273
