pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0715785 0.00701645 0.0876328 0.0085913 0.541944
6580 0024 1060 0.125015 0.016198 0.153055 0.0198325 0.114456
80100 0024 1060 0.130853 0.0224712 0.160202 0.0275125 0.988566
100300 0024 1060 0.0237615 0.0277038 0.029091 0.0339175 0.497864
