pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0951855 0.0580319 0.116535 0.0710481 0.08287
65100 0024 1060 0.0154914 0.030277 0.018966 0.0370678 0.867155
100300 0024 1060 0.015025 0.0336619 0.0183949 0.0412119 0.278944
