pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.0582087 0.0132796 0.0922337 0.0210447 0.229542
65300 0024 1020 0.081857 0.0171084 0.100241 0.020952 0.582111
65300 0024 2030 0.0955157 0.0225726 0.113466 0.0268168 0.303272
65300 0024 3060 0.133393 0.0247584 0.170755 0.0316992 0.187501
