pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0628829 0.0281446 0.076987 0.0344574
65300 1224 1060 -0.0136258 0.0354436 -0.0166819 0.0433933
