pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.095528 0.0618837 0.116954 0.0757638
65100 0024 1060 0.0232566 0.0304028 0.0284728 0.0372219
100300 0024 1060 0.0362962 0.0325325 0.0444371 0.0398292
