pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -82955.2 2.4 -131445 479.059 0.0154943
65300 0024 1030 -90681 3.39411 -109651 265.208 0.0399299
65300 0024 3060 -93880.5 4.8 -120175 446.16 0.894217
