pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -102667 0.6 -125694 200.053 0.000149121
65300 1216 1060 -110665 0.848528 -135486 215.639 0.0302512
65300 1624 1060 -118098 1.2 -144587 230.126 0.0523491
