pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -96540.9 0.6 -152972 557.498 0.165628
65300 0024 1020 -106504 0.848528 -130424 287.489 0.00337398
65300 0024 2030 -115340 1.2 -137016 406.917 0.0125267
65300 0024 3060 -124899 1.69706 -159881 593.521 0.0054646
