pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -100688 0.6 -159543 581.444 1.64676e-05
65300 0024 1020 -113341 0.848528 -138796 305.945 7.43675e-05
65300 0024 2030 -125737 1.2 -149367 443.597 0.000112452
65300 0024 3060 -142275 1.69706 -182123 676.088 7.38154e-08
