pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.633727 0.030582 1.00416 0.0485963 0.320686
65300 0024 1030 0.634129 0.0249538 0.766782 0.0302309 0.574607
65300 0024 3060 0.633224 0.0336709 0.810578 0.0432064 0.626978
