pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -94151.2 0.6 -149186 543.698 0.705796
65300 0024 1020 -103066 0.848528 -126214 278.21 0.0116404
65300 0024 2030 -111384 1.2 -132316 392.958 0.0218496
65300 0024 3060 -118900 1.69706 -152202 565.013 0.0482952
