pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -116253 0.6 -142328 226.527 2.30569e-23
6580 0024 1060 -138905 0.848528 -170061 270.666 2.89613e-14
80100 0024 1060 -155376 1.2 -190226 302.762 7.15074e-08
100300 0024 1060 -160824 1.69706 -196895 313.38 0.344753
