pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.628896 0.0171949 0.769951 0.0210872 2.6107e-05
6580 0024 1060 0.633293 0.0182586 0.775334 0.0223878 0.159616
80100 0024 1060 0.629996 0.0180343 0.771297 0.0221133 0.00859851
100300 0024 1060 0.636055 0.0169584 0.778716 0.0207989 0.372813
